trial,t_ms,flywire_id,v_mv
0,132.4,10010,-51.191
0,132.5,10001,-47.613
0,132.5,10010,-51.190
0,132.6,10001,-47.601
0,132.6,10010,-51.188
0,132.7,10001,-47.590
0,132.7,10010,-51.186
0,132.8,10001,-47.579
0,132.8,10010,-51.185
0,132.9,10001,-47.570
0,132.9,10010,-51.183
0,133.0,10001,-47.561
0,133.0,10010,-51.182
0,133.1,10001,-47.552
0,133.1,10010,-51.181
0,133.2,10001,-47.545
0,133.2,10010,-51.180
0,133.3,10001,-47.538
0,133.3,10010,-51.179
0,133.4,10001,-47.531
0,133.4,10010,-51.178
0,133.5,10001,-47.525
0,133.5,10010,-51.177
0,133.6,10001,-47.520
0,133.6,10010,-51.177
0,133.7,10001,-47.515
0,133.7,10010,-51.176
0,133.8,10001,-47.511
0,133.8,10010,-51.176
0,133.9,10001,-47.508
0,133.9,10010,-51.175
0,134.0,10001,-47.505
0,134.0,10010,-51.175
0,134.1,10001,-47.502
0,134.1,10010,-51.175
0,134.2,10001,-47.500
0,134.2,10010,-51.173
0,134.3,10001,-47.498
0,134.3,10010,-51.171
0,134.4,10001,-47.497
0,134.4,10010,-51.170
0,134.5,10001,-47.497
0,134.5,10010,-51.168
0,134.6,10001,-47.497
0,134.6,10010,-51.167
0,134.7,10001,-47.497
0,134.7,10010,-51.166
0,134.8,10001,-47.498
0,134.8,10010,-51.165
0,134.9,10001,-47.499
0,134.9,10010,-51.164
0,135.0,10001,-47.500
0,135.0,10010,-51.163
0,135.1,10001,-47.502
0,135.1,10010,-51.162
0,135.2,10001,-47.505
0,135.2,10010,-51.161
0,135.3,10001,-47.508
0,135.3,10010,-51.161
0,135.4,10001,-47.511
0,135.4,10010,-51.160
0,135.5,10001,-47.514
0,135.5,10010,-51.160
0,135.6,10001,-47.518
0,135.6,10010,-51.159
0,135.7,10001,-47.522
0,135.7,10010,-51.159
0,135.8,10001,-47.527
0,135.8,10010,-51.159
0,135.9,10001,-47.532
0,135.9,10010,-51.159
0,136.0,10001,-47.537
0,136.0,10010,-51.159
0,136.1,10001,-47.543
0,136.1,10010,-51.159
0,136.2,10001,-47.548
0,136.2,10010,-51.159
0,136.3,10001,-47.555
0,136.3,10010,-51.160
0,136.4,10001,-47.561
0,136.4,10010,-51.160
0,136.5,10001,-47.568
0,136.5,10010,-51.160
0,136.6,10001,-47.575
0,136.6,10010,-51.161
0,136.7,10001,-47.582
0,136.7,10010,-51.161
0,136.8,10001,-47.589
0,136.8,10010,-51.162
0,136.9,10001,-47.584
0,136.9,10010,-51.163
0,137.0,10001,-47.579
0,137.0,10010,-51.164
0,137.1,10001,-47.574
0,137.1,10010,-51.164
0,137.2,10001,-47.571
0,137.2,10010,-51.165
0,137.3,10001,-47.567
0,137.3,10010,-51.166
0,137.4,10001,-47.564
0,137.4,10010,-51.167
0,137.5,10001,-47.562
0,137.5,10010,-51.168
0,137.6,10001,-47.560
0,137.6,10010,-51.169
0,137.7,10001,-47.559
0,137.7,10010,-51.171
0,137.8,10001,-47.558
0,137.8,10010,-51.172
0,137.9,10001,-47.558
0,137.9,10010,-51.173
0,138.0,10001,-47.558
0,138.0,10010,-51.174
0,138.1,10001,-47.558
0,138.1,10010,-51.176
0,138.2,10001,-47.559
0,138.2,10010,-51.177
0,138.3,10001,-47.561
0,138.3,10010,-51.179
0,138.4,10001,-47.562
0,138.4,10010,-51.180
